159.999000	80.000000	0.400000
21.017126	134.033144	1.200000
86.991872	0.331225	2.000000
128.645286	143.449162	2.800000
1.302723	66.079560	3.600000
147.398252	37.126749	4.400000
59.275575	157.093827	5.200000
43.231288	9.204083	6.000000
154.873748	107.343773	6.800000
6.386801	110.386459	7.600000
113.720245	7.941794	8.400000
103.783861	155.826697	9.200000
11.325989	40.202007	10.000000
157.418791	62.979696	10.800000
34.475899	144.753349	11.600000
69.843394	1.622176	12.400000
140.333471	130.849113	13.200000
1.301787	83.254418	14.000000
135.727518	24.543677	14.800000
76.375622	158.380507	15.600000
29.831860	19.881802	16.400000
157.431385	90.418283	17.200000
16.015159	124.518986	18.000000
97.066790	4.136407	18.800000
118.562267	147.296297	19.600000
6.304179	56.489023	20.400000
150.026893	47.645799	21.200000
50.305904	150.952524	22.000000
54.046734	7.843309	22.800000
147.663686	115.562137	23.600000
6.328307	99.419622	24.400000
121.064367	16.135474	25.200000
92.814514	154.563988	26.000000
20.404841	33.846159	26.800000
154.831839	73.800335	27.600000
29.212128	134.900201	28.400000
80.363337	5.520285	29.200000
129.828338	134.928470	30.000000
6.481743	73.186344	30.800000
138.542730	35.568155	31.600000
66.908186	151.964188	32.400000
41.233922	18.396825	33.200000
149.840168	99.140295	34.000000
15.911949	112.888930	34.800000
104.904119	12.825415	35.600000
106.860260	145.981561	36.400000
15.998705	49.668592	37.200000
147.274052	59.258691	38.000000
44.626088	140.359310	38.800000
65.405908	12.037860	39.600000
136.292440	119.987513	40.400000
11.951222	88.480788	41.200000
124.132679	28.151117	42.000000
82.463131	147.543268	42.800000
32.919222	32.225108	43.600000
146.461208	83.398206	44.400000
29.114987	122.043732	45.200000
89.044202	15.175603	46.000000
116.796300	133.439614	46.800000
17.339333	65.581927	47.600000
135.421241	48.600540	48.400000
60.534176	140.003681	49.200000
54.083940	23.181360	50.000000
136.892672	104.136775	50.800000
22.373089	100.410269	51.600000
108.384046	26.627854	52.400000
94.947025	137.847614	53.200000
30.508451	47.835010	54.000000
137.488810	70.408505	54.800000
44.558421	125.304906	55.600000
75.591427	23.434954	56.400000
120.870447	118.180710	57.200000
24.902713	79.462421	58.000000
120.354440	43.749770	58.800000
74.816074	133.112775	59.600000
48.490211	38.059886	60.400000
130.644852	89.468840	61.200000
37.079635	106.717828	62.000000
93.332237	32.267292	62.800000
101.946001	123.282942	63.600000
35.578916	63.284519	64.400000
123.020303	62.731140	65.200000
60.439058	120.759901	66.000000
67.235946	37.871163	66.800000
116.803818	101.810983	67.600000
39.392499	88.512981	68.400000
103.405989	47.388350	69.200000
84.602229	118.455422	70.000000
51.754452	55.719370	70.800000
115.667506	78.873496	71.600000
55.643395	103.769640	72.400000
81.805384	47.774225	73.200000
99.247243	103.527508	74.000000
51.919810	75.942548	74.800000
101.623051	65.266240	75.600000
74.566432	103.097973	76.400000
69.747245	61.695874	77.200000
96.881918	85.567839	78.000000
67.412644	85.667316	78.800000
83.156389	72.659891	79.600000
