171.999997	80.000000	0.022461
12.162081	142.145090	0.067383
88.043161	-11.647667	0.112305
135.976293	153.011162	0.157227
-10.593422	63.975299	0.202148
157.625207	30.621197	0.247070
56.116524	168.845339	0.291992
37.596838	-1.644708	0.336914
166.416815	111.559282	0.381836
-5.038876	115.102812	0.426758
118.993319	-3.326458	0.471680
107.533681	167.781715	0.516602
0.402051	33.871362	0.561523
169.852219	60.246242	0.606445
27.089419	155.259857	0.651367
68.177355	-11.234534	0.696289
150.345424	139.287198	0.741211
-11.918081	83.801101	0.786133
145.209645	15.107693	0.831055
75.750580	171.897634	0.875977
21.057712	9.367439	0.920898
171.173361	92.267247	0.965820
4.485591	132.540959	1.010742
100.190957	-9.750826	1.055664
125.737367	159.817805	1.100586
-7.640941	52.040149	1.145508
163.509792	41.416358	1.190430
44.485583	164.859885	1.235352
48.865405	-6.562104	1.280273
161.428979	122.796789	1.325195
-8.951375	103.447297	1.370117
129.751186	2.625475	1.415039
95.580646	170.659318	1.459961
7.272400	23.675658	1.504883
171.672872	72.405090	1.549805
17.534087	147.523822	1.594727
80.448730	-11.984293	1.639648
141.803072	148.128867	1.684570
-11.591220	71.511346	1.729492
153.269837	24.390806	1.774414
63.536730	170.496689	1.819336
31.010346	2.150540	1.864258
168.709112	104.311490	1.909180
-1.832674	121.995177	1.954102
111.973197	-6.242209	1.999023
114.679362	165.188991	2.043945
-3.114907	40.610295	2.088867
167.892724	52.901734	2.133789
33.495789	159.351191	2.178711
60.690024	-9.923191	2.223633
154.979924	133.262226	2.268555
-11.264868	91.374165	2.313477
139.611996	9.965381	2.358398
83.351632	171.907511	2.403320
15.446811	14.495101	2.448242
171.846231	84.696160	2.493164
9.104184	138.577653	2.538086
92.707559	-11.081535	2.583008
132.153813	155.743474	2.627930
-9.619318	59.378804	2.672852
160.010768	34.669097	2.717773
51.623548	167.470821	2.762695
41.838787	-3.665041	2.807617
164.652541	115.913929	2.852539
-6.678336	110.699688	2.897461
123.175896	-1.186109	2.942383
103.003504	169.027607	2.987305
2.901880	29.893259	3.032227
170.694900	64.868366	3.077148
23.346609	152.419928	3.122070
72.855608	-11.667485	3.166992
147.187410	142.765720	3.211914
-11.937959	79.102970	3.256836
148.396933	18.559313	3.301758
71.068976	171.504298	3.346680
24.776183	6.496074	3.391602
170.369873	96.896048	3.436523
1.952387	128.584458	3.481445
104.731090	-8.543424	3.526367
121.573503	161.993230	3.571289
-6.038995	47.623860	3.616211
165.310595	45.755314	3.661133
40.227354	162.875821	3.706055
53.345827	-7.974344	3.750977
159.078187	126.863968	3.795898
-9.964123	98.860133	3.840820
133.595807	5.324766	3.885742
90.922289	171.264744	3.930664
10.299261	20.083378	3.975586
171.866300	77.098541	4.020508
14.221971	144.192859	4.065430
85.140906	-11.764242	4.110352
138.193831	151.135165	4.155273
-10.959413	66.856803	4.200195
155.947036	28.250346	4.245117
58.955886	169.458039	4.290039
35.090268	-0.176830	4.334961
167.271687	108.783143	4.379883
-3.792197	117.726500	4.424805
116.301015	-4.417165	4.469727
110.255014	166.765501	4.514648
-0.916406	36.459839	4.559570
169.074024	57.447462	4.604492
29.554849	156.796287	4.649414
65.321902	-10.700147	4.694336
152.088432	136.963123	4.739258
-11.631481	86.692032	4.784180
143.044187	13.171037	4.829102
78.655529	171.860962	4.874023
18.941774	11.358198	4.918945
171.386903	89.369844	4.963867
6.286860	134.820480	5.008789
97.322609	-10.213010	5.053711
128.163558	158.219407	5.098633
-8.348350	54.858145	5.143555
162.126144	38.861500	5.188477
47.232304	165.807282	5.233398
46.200839	-5.403490	5.278320
162.609346	120.141737	5.323242
-8.026408	106.201798	5.368164
127.207518	1.220887	5.413086
98.404639	169.974882	5.458008
5.654003	26.089051	5.502930
171.234062	69.532565	5.547852
19.799279	149.344027	5.592773
77.548994	-11.794384	5.637695
143.811587	146.028700	5.682617
-11.651638	74.416769	5.727539
151.350298	22.208879	5.772461
66.426271	170.807004	5.817383
28.671193	3.875188	5.862305
169.267037	101.459283	5.907227
-0.315734	124.474204	5.952148
109.179501	-7.043621	5.997070
117.279869	163.891035	6.041992
-4.153874	43.324737	6.086914
166.823404	50.199042	6.131836
36.110822	160.620020	6.176758
57.905203	-9.090463	6.221680
156.469213	130.766024	6.266602
-10.674933	94.220448	6.311523
137.253165	8.266670	6.356445
86.238254	171.564768	6.401367
13.551271	16.699039	6.446289
171.753244	81.790625	6.491211
11.136856	140.655967	6.536133
89.804679	-11.239016	6.581055
134.399488	153.897173	6.625977
-10.026119	62.257480	6.670898
158.364560	32.272717	6.715820
54.456647	168.123944	6.760742
39.309478	-2.231164	6.805664
165.547161	113.147440	6.850586
-5.467453	113.343163	6.895508
120.496561	-2.315606	6.940430
105.741532	168.048727	6.985352
1.545870	32.465542	7.030273
169.955312	62.056102	7.075195
25.792736	153.992408	7.120117
69.989978	-11.172702	7.165039
148.964707	140.463920	7.209961
-11.691678	82.000700	7.254883
146.256561	16.590372	7.299805
73.977298	171.508371	7.344727
22.630194	8.459113	7.389648
170.624296	93.998722	7.434570
3.723503	130.891583	7.479492
101.866268	-9.046333	7.524414
124.024653	160.427204	7.569336
-6.786683	50.434908	7.614258
163.961305	43.178319	7.659180
42.963755	163.862765	7.704102
50.662102	-6.851830	7.749023
160.297085	124.222534	7.793945
-9.076742	101.630678	7.838867
131.068958	3.882936	7.883789
93.759096	170.619108	7.928711
8.645177	22.476871	7.973633
171.467230	74.216522	8.018555
16.464327	146.046943	8.063477
82.235062	-11.614728	8.108398
140.234174	149.060608	8.153320
-11.060593	69.764905	8.198242
154.055698	26.038867	8.243164
61.844657	169.809193	8.288086
32.724049	1.517229	8.333008
167.870236	105.935147	8.377930
-2.308017	120.229913	8.422852
113.514940	-5.258698	8.467773
112.877055	165.502241	8.512695
-1.994705	39.163306	8.557617
168.041089	54.726241	8.602539
32.155629	158.103378	8.647461
62.521688	-9.905234	8.692383
153.614641	134.484348	8.737305
-11.080520	89.550464	8.782227
140.705832	11.437011	8.827148
81.550969	171.558074	8.872070
17.012775	13.538757	8.916992
171.334369	86.458883	8.961914
8.293418	136.930159	9.006836
94.417734	-10.411253	9.051758
130.438282	156.401768	9.096680
-8.795932	57.735373	9.141602
160.510941	36.438593	9.186523
50.060523	166.500914	9.231445
43.647714	-4.002740	9.276367
163.543914	117.383526	9.321289
-6.850539	108.866208	9.366211
124.539798	0.052286	9.411133
101.160573	169.032652	9.456055
4.260011	28.646466	9.500977
170.532499	66.705549	9.545898
22.227391	150.953096	9.590820
74.671871	-11.338730	9.635742
145.623820	143.747933	9.680664
-11.445310	77.322651	9.725586
149.233826	20.206903	9.770508
69.339349	170.851570	9.815430
26.494305	5.811631	9.860352
169.562205	98.560631	9.905273
1.426280	126.809873	9.950195
106.316791	-7.587237	9.995117
119.757006	162.356409	10.040039
-4.941943	46.130250	10.084961
165.507589	47.598801	10.129883
38.838306	161.646728	10.174805
55.201139	-8.003259	10.219727
157.726978	128.136825	10.264648
-9.824446	97.008282	10.309570
134.741781	6.787147	10.354492
89.089179	170.957347	10.399414
11.860935	19.073949	10.444336
171.393438	78.897759	10.489258
13.357644	142.544603	10.534180
86.891336	-11.129535	10.579102
136.472439	151.847016	10.624023
-10.167817	65.169680	10.668945
156.500279	30.030805	10.713867
57.346090	168.515811	10.758789
36.915217	-0.566626	10.803711
166.186331	110.302204	10.848633
-4.015047	115.872028	10.893555
117.716657	-3.197377	10.938477
108.386256	166.819269	10.983398
0.428000	35.159471	11.028320
168.957964	59.315128	11.073242
28.380681	155.338120	11.118164
67.173080	-10.414908	11.163086
