modality,label,n_voxels,n_sensors,n_outputs,n_sources,n_singular_values,bandwidth_hz,output_amplitude,output_noise,output_snr,noise_model_type,noise_correlation_length_mm,noise_correlation_kernel,total_input_power,bitrate_bits_per_s,channel_capacity_bits_per_s,frequency_hz,source_spacing_mm,grid_resolution_mm,spectrum_estimate_method,spectrum_reference_num_sensors,spectrum_reference_path,spectrum_reference_hash,spectrum_reference_singular_value_count,spectrum_scale_factor,path
eeg_openmeeg,EEG OpenMEEG,18,128,128,54,54,100.0,5e-06,7.780006989777219e-08,64.26729444549221,scalar_iid,,,0.06304174862554601,18631.575604774516,18998.672741972172,,40.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/72cd4b4d.npz
eeg_openmeeg,EEG OpenMEEG,18,128,128,54,54,100.0,5e-06,7.780006989777219e-08,64.26729444549221,spatial_covariance,5.0,gaussian,0.0630908126659385,18627.94891714659,18995.63471384687,,40.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/cd81ea77.npz
eeg_openmeeg,EEG OpenMEEG,43,128,128,129,128,100.0,5e-06,7.780006989777219e-08,64.26729444549221,scalar_iid,,,0.06092810207617268,24988.4403843425,27640.68235583445,,30.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/ec21b2e2.npz
eeg_openmeeg,EEG OpenMEEG,43,128,128,129,128,100.0,5e-06,7.780006989777219e-08,64.26729444549221,spatial_covariance,5.0,gaussian,0.06014973174960828,24976.40203378392,27628.7362021632,,30.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/62619732.npz
eeg_openmeeg,EEG OpenMEEG,148,128,128,444,128,100.0,5e-06,7.780006989777219e-08,64.26729444549221,scalar_iid,,,0.055843751494435774,29994.18975900168,39653.007006298205,,20.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/ac6f9ad9.npz
eeg_openmeeg,EEG OpenMEEG,148,128,128,444,128,100.0,5e-06,7.780006989777219e-08,64.26729444549221,spatial_covariance,5.0,gaussian,0.05548647506909255,29981.458156198205,39638.15803440046,,20.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/6ad5ce4f.npz
eeg_openmeeg,EEG OpenMEEG,302,128,128,906,128,100.0,5e-06,7.780006989777219e-08,64.26729444549221,scalar_iid,,,0.05873943557972812,28254.093869583743,42577.87520035373,,15.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/4edef258.npz
eeg_openmeeg,EEG OpenMEEG,302,128,128,906,128,100.0,5e-06,7.780006989777219e-08,64.26729444549221,spatial_covariance,5.0,gaussian,0.058378999372344406,28240.525027435906,42561.33859195561,,15.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/7cac8504.npz
eeg_openmeeg,EEG OpenMEEG,984,128,128,2952,128,100.0,5e-06,7.780006989777219e-08,64.26729444549221,scalar_iid,,,0.057522799807462804,28783.883789971445,52099.505373043976,,10.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/e7162bc8.npz
eeg_openmeeg,EEG OpenMEEG,984,128,128,2952,128,100.0,5e-06,7.780006989777219e-08,64.26729444549221,spatial_covariance,5.0,gaussian,0.0569127851577215,28760.74889489414,52065.5043083832,,10.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/651070c8.npz
eeg_openmeeg,EEG OpenMEEG,1842,128,128,5526,128,100.0,5e-06,7.780006989777219e-08,64.26729444549221,scalar_iid,,,0.05778158410837016,28315.309771694763,56389.72424762637,,8.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/d37509f8.npz
eeg_openmeeg,EEG OpenMEEG,1842,128,128,5526,128,100.0,5e-06,7.780006989777219e-08,64.26729444549221,spatial_covariance,5.0,gaussian,0.05739362731856872,28298.44990311666,56362.704956079244,,8.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/962f2ce7.npz
eeg_openmeeg,EEG OpenMEEG,4347,128,128,13041,128,100.0,5e-06,7.780006989777219e-08,64.26729444549221,scalar_iid,,,0.05677849495873261,28613.732250604353,63987.1481236123,,6.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/110d5fb9.npz
eeg_openmeeg,EEG OpenMEEG,4347,128,128,13041,128,100.0,5e-06,7.780006989777219e-08,64.26729444549221,spatial_covariance,5.0,gaussian,0.05674204451061529,28606.83652116695,63980.31277877949,,6.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/1f8334b0.npz
eeg_openmeeg,EEG OpenMEEG,7347,128,128,22041,128,100.0,5e-06,7.780006989777219e-08,64.26729444549221,scalar_iid,,,0.056898872723966556,28269.337284720234,67902.483517729,,5.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/f8a3e335.npz
eeg_openmeeg,EEG OpenMEEG,14355,128,128,43065,128,100.0,5e-06,7.780006989777219e-08,64.26729444549221,scalar_iid,,,0.056514804514190733,28511.758669083258,74191.5599706109,,4.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/271cdbf4.npz
eeg_openmeeg,EEG OpenMEEG,18,256,256,54,54,100.0,5e-06,9.252039667013972e-08,54.04213751726936,scalar_iid,,,0.0630127623917957,19825.85480231538,20139.285904679808,,40.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/68311a70.npz
eeg_openmeeg,EEG OpenMEEG,18,256,256,54,54,100.0,5e-06,9.252039667013972e-08,54.04213751726936,spatial_covariance,5.0,gaussian,0.06301768862848417,19688.763755592026,20005.211753629756,,40.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/d529b4ac.npz
eeg_openmeeg,EEG OpenMEEG,43,256,256,129,129,100.0,5e-06,9.252039667013972e-08,54.04213751726936,scalar_iid,,,0.06015862543200148,26963.052662090086,29515.753974117695,,30.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/561f5420.npz
eeg_openmeeg,EEG OpenMEEG,43,256,256,129,129,100.0,5e-06,9.252039667013972e-08,54.04213751726936,spatial_covariance,5.0,gaussian,0.06003405741198841,26798.433357939215,29349.584974086632,,30.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/15da4e5e.npz
eeg_openmeeg,EEG OpenMEEG,148,256,256,444,256,100.0,5e-06,9.252039667013972e-08,54.04213751726936,scalar_iid,,,0.05596069044083705,32915.76693202604,42680.73070751404,,20.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/b43a2d64.npz
eeg_openmeeg,EEG OpenMEEG,148,256,256,444,256,100.0,5e-06,9.252039667013972e-08,54.04213751726936,spatial_covariance,5.0,gaussian,0.05545811551899951,32714.907009833125,42473.82729391069,,20.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/77cc1225.npz
eeg_openmeeg,EEG OpenMEEG,302,256,256,906,256,100.0,5e-06,9.252039667013972e-08,54.04213751726936,scalar_iid,,,0.05884857990071928,31047.734618930623,45916.167680717066,,15.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/60a5206d.npz
eeg_openmeeg,EEG OpenMEEG,302,256,256,906,256,100.0,5e-06,9.252039667013972e-08,54.04213751726936,spatial_covariance,5.0,gaussian,0.0583593651811875,30861.043192705092,45724.342638253496,,15.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/70911595.npz
eeg_openmeeg,EEG OpenMEEG,984,256,256,2952,256,100.0,5e-06,9.252039667013972e-08,54.04213751726936,scalar_iid,,,0.05739345814832419,31648.832396481128,56563.58346767696,,10.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/048d19a1.npz
eeg_openmeeg,EEG OpenMEEG,984,256,256,2952,256,100.0,5e-06,9.252039667013972e-08,54.04213751726936,spatial_covariance,5.0,gaussian,0.056900856429303814,31429.54878881448,56323.286036149104,,10.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/759a9bc9.npz
eeg_openmeeg,EEG OpenMEEG,1842,256,256,5526,256,100.0,5e-06,9.252039667013972e-08,54.04213751726936,scalar_iid,,,0.057710632569569,31111.96290603097,61473.30466375558,,8.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/ecc9674e.npz
eeg_openmeeg,EEG OpenMEEG,1842,256,256,5526,256,100.0,5e-06,9.252039667013972e-08,54.04213751726936,spatial_covariance,5.0,gaussian,0.05728935134858069,30908.136818504594,61251.088073212,,8.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/001c4fa6.npz
eeg_openmeeg,EEG OpenMEEG,4347,256,256,13041,256,100.0,5e-06,9.252039667013972e-08,54.04213751726936,scalar_iid,,,0.0567368072358907,31446.89243476321,70313.01167870662,,6.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/2e33445b.npz
eeg_openmeeg,EEG OpenMEEG,7347,256,256,22041,256,100.0,5e-06,9.252039667013972e-08,54.04213751726936,scalar_iid,,,0.05696773328990434,31048.89105785885,74874.5818269757,,5.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/7bd17096.npz
eeg_openmeeg,EEG OpenMEEG,14355,256,256,43065,256,100.0,5e-06,9.252039667013972e-08,54.04213751726936,scalar_iid,,,0.05648456861942344,31326.548779688765,82401.72680912519,,4.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/f1f133e1.npz
eeg_openmeeg,EEG OpenMEEG,18,512,512,54,54,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,scalar_iid,,,0.06301567338278032,21012.299370814948,21280.91850017895,,40.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/1d19ae40.npz
eeg_openmeeg,EEG OpenMEEG,18,512,512,54,54,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,spatial_covariance,5.0,gaussian,0.0630181817054743,19834.719842157352,20133.00690400188,,40.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/a91ec663.npz
eeg_openmeeg,EEG OpenMEEG,43,512,512,129,129,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,scalar_iid,,,0.06021223045289693,28868.349906247004,31356.7968915856,,30.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/fc968afa.npz
eeg_openmeeg,EEG OpenMEEG,43,512,512,129,129,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,spatial_covariance,5.0,gaussian,0.060027977209632315,27222.140043979995,29730.267832640748,,30.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/25c7483f.npz
eeg_openmeeg,EEG OpenMEEG,148,512,512,444,444,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,scalar_iid,,,0.05563697466721776,35546.874309973915,45466.76126328059,,20.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/251e6b3d.npz
eeg_openmeeg,EEG OpenMEEG,148,512,512,444,444,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,spatial_covariance,5.0,gaussian,0.05547729920029852,33512.3656562111,43344.43143269172,,20.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/9d25ede0.npz
eeg_openmeeg,EEG OpenMEEG,302,512,512,906,512,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,scalar_iid,,,0.058776417069762325,33633.656570809464,48952.22496555078,,15.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/4b1dfc5c.npz
eeg_openmeeg,EEG OpenMEEG,302,512,512,906,512,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,spatial_covariance,5.0,gaussian,0.05836044010588987,31635.008490858552,46776.70893960871,,15.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/01f7fafc.npz
eeg_openmeeg,EEG OpenMEEG,984,512,512,2952,512,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,scalar_iid,,,0.057248118901895066,34243.25249384428,60112.2188146987,,10.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/3752f6c8.npz
eeg_openmeeg,EEG OpenMEEG,984,512,512,2952,512,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,spatial_covariance,5.0,gaussian,0.05712652459773986,32225.214956526605,57821.55827888702,,10.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/0be338bf.npz
eeg_openmeeg,EEG OpenMEEG,1842,512,512,5526,512,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,scalar_iid,,,0.057559515967441154,33686.524659083756,65277.29559934817,,8.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/480e13f2.npz
eeg_openmeeg,EEG OpenMEEG,1842,512,512,5526,512,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,spatial_covariance,5.0,gaussian,0.0574671480863338,31684.432138574997,62959.44858333822,,8.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/e86eb9e7.npz
eeg_openmeeg,EEG OpenMEEG,4347,512,512,13041,512,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,scalar_iid,,,0.056763606287125574,34035.54770173515,74496.50637758922,,6.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/f9ae50f1.npz
eeg_openmeeg,EEG OpenMEEG,7347,512,512,22041,512,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,scalar_iid,,,0.05689436429409406,33595.82095684976,79184.75152326359,,5.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/c40aef55.npz
eeg_openmeeg,EEG OpenMEEG,14355,512,512,43065,512,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,scalar_iid,,,0.05649941881941384,33905.086440506646,86947.12757011602,,4.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/ff0c9fbb.npz
eeg_openmeeg,EEG OpenMEEG,18,1024,1024,54,54,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,scalar_iid,,,0.06300213643926049,22211.64114873833,22447.26740397279,,40.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/5e1e9f18.npz
eeg_openmeeg,EEG OpenMEEG,18,1024,1024,54,54,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,5.0,gaussian,0.06302593824280131,19017.57270752807,19336.235375223885,,40.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/80a19937.npz
eeg_openmeeg,EEG OpenMEEG,43,1024,1024,129,129,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,scalar_iid,,,0.060290105129855526,30760.680262625418,33195.98617558155,,30.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/52661147.npz
eeg_openmeeg,EEG OpenMEEG,43,1024,1024,129,129,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,5.0,gaussian,0.060043166645531526,26098.856025629582,28616.7472630299,,30.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/a4219b72.npz
eeg_openmeeg,EEG OpenMEEG,148,1024,1024,444,444,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,scalar_iid,,,0.05568136247171204,38166.56280782875,48228.80493303818,,20.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/1d87a398.npz
eeg_openmeeg,EEG OpenMEEG,148,1024,1024,444,444,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,5.0,gaussian,0.05544770708605053,32118.535898210666,41887.57989105593,,20.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/7f9f0bba.npz
eeg_openmeeg,EEG OpenMEEG,302,1024,1024,906,906,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,scalar_iid,,,0.058678510216620496,36186.67826583167,51883.964090350964,,15.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/cbcae4d1.npz
eeg_openmeeg,EEG OpenMEEG,302,1024,1024,906,906,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,5.0,gaussian,0.05837541593595352,30293.51336548025,45332.65868986748,,15.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/84f82306.npz
eeg_openmeeg,EEG OpenMEEG,984,1024,1024,2952,1024,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,scalar_iid,,,0.05729183997070875,36869.77897224432,63505.03247189522,,10.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/f627f22b.npz
eeg_openmeeg,EEG OpenMEEG,984,1024,1024,2952,1024,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,5.0,gaussian,0.05696080324112323,30829.672288530757,56274.795975431574,,10.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/d9cfe5a5.npz
eeg_openmeeg,EEG OpenMEEG,1842,1024,1024,5526,1024,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,scalar_iid,,,0.0577819198046032,36282.884552620446,68855.33284605805,,8.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/06a3c5d5.npz
eeg_openmeeg,EEG OpenMEEG,1842,1024,1024,5526,1024,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,spatial_covariance,5.0,gaussian,0.05731709525013477,30296.260917331638,61398.90916640031,,8.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/cb4cded8.npz
eeg_openmeeg,EEG OpenMEEG,4347,1024,1024,13041,1024,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,scalar_iid,,,0.056767841419458426,36647.41149821112,78267.81769041686,,6.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/5e5783c5.npz
eeg_openmeeg,EEG OpenMEEG,7347,1024,1024,22041,1024,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,scalar_iid,,,0.05684298066235088,36171.729445774006,83016.61543363139,,5.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/f2c90308.npz
eeg_openmeeg,EEG OpenMEEG,14355,1024,1024,43065,1024,100.0,5e-06,1.3084359976705015e-07,38.213561908277086,scalar_iid,,,0.056476645425799436,36505.38611977093,90889.62028958306,,4.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/ce007c61.npz
eeg_openmeeg,EEG OpenMEEG,18,2048,2048,54,54,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,scalar_iid,,,0.06348640242174224,23426.149579036806,23636.60868175918,,40.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/eddc383c.npz
eeg_openmeeg,EEG OpenMEEG,18,2048,2048,54,54,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,5.0,gaussian,0.06301896925075841,18208.970697260353,18542.645607369843,,40.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/3786db8d.npz
eeg_openmeeg,EEG OpenMEEG,43,2048,2048,129,129,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,scalar_iid,,,0.06031440716234389,32690.574733390735,35074.16667976792,,30.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/63b863bf.npz
eeg_openmeeg,EEG OpenMEEG,43,2048,2048,129,129,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,5.0,gaussian,0.060014481099485296,25120.73941956766,27625.351153723794,,30.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/1f27bcf4.npz
eeg_openmeeg,EEG OpenMEEG,148,2048,2048,444,444,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,scalar_iid,,,0.05560763164825928,40844.25044749954,51037.05234308751,,20.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/db4fb906.npz
eeg_openmeeg,EEG OpenMEEG,148,2048,2048,444,444,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,5.0,gaussian,0.055454096935541985,31128.202595078572,40875.701548327386,,20.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/f0d000c6.npz
eeg_openmeeg,EEG OpenMEEG,302,2048,2048,906,906,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,scalar_iid,,,0.05868108682304364,38835.450146397656,54878.457659180494,,15.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/3e9e7f84.npz
eeg_openmeeg,EEG OpenMEEG,302,2048,2048,906,906,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,5.0,gaussian,0.05865207809472708,29313.07507115939,44375.60002177984,,15.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/89d91e96.npz
eeg_openmeeg,EEG OpenMEEG,984,2048,2048,2952,2048,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,scalar_iid,,,0.057348856757215655,39578.99475565755,66920.6642530908,,10.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/4d004065.npz
eeg_openmeeg,EEG OpenMEEG,984,2048,2048,2952,2048,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,5.0,gaussian,0.056924235753816145,29822.127681580594,55439.54567026839,,10.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/8ad6cb9d.npz
eeg_openmeeg,EEG OpenMEEG,1842,2048,2048,5526,2048,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,scalar_iid,,,0.05757627317429001,38944.08097792958,72371.67377304439,,8.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/df884d78.npz
eeg_openmeeg,EEG OpenMEEG,1842,2048,2048,5526,2048,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,spatial_covariance,5.0,gaussian,0.05733337330055547,29294.8641543494,60673.10649375049,,8.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/198d1279.npz
eeg_openmeeg,EEG OpenMEEG,4347,2048,2048,13041,2048,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,scalar_iid,,,0.056757360347440174,39346.48714756384,82011.13025273886,,6.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/3eb6ad6f.npz
eeg_openmeeg,EEG OpenMEEG,7347,2048,2048,22041,2048,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,scalar_iid,,,0.05688947108951248,38843.562572856106,86842.38299098623,,5.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/ce5ed30a.npz
eeg_openmeeg,EEG OpenMEEG,14355,2048,2048,43065,2048,100.0,5e-06,1.5560013979554437e-07,32.133647222746106,scalar_iid,,,0.056478492064654016,39192.27746688693,94791.20500512762,,4.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/225512d1.npz
eeg_openmeeg,EEG OpenMEEG,18,10000,10000,54,54,100.0,5e-06,2.3130099167534928e-07,21.616855006907745,scalar_iid,5.0,gaussian,0.06299863715618502,26265.41232778203,26439.40538347677,,40.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/4910f942.npz
eeg_openmeeg,EEG OpenMEEG,43,10000,10000,129,129,100.0,5e-06,2.3130099167534928e-07,21.616855006907745,scalar_iid,5.0,gaussian,0.06005074947099905,37302.87300073974,39545.1376913429,,30.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/cecdb64a.npz
eeg_openmeeg,EEG OpenMEEG,148,10000,10000,444,444,100.0,5e-06,2.3130099167534928e-07,21.616855006907745,scalar_iid,5.0,gaussian,0.05544634882099641,47389.049646914355,57860.699182522236,,20.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/82cd6fd2.npz
eeg_openmeeg,EEG OpenMEEG,302,10000,10000,906,906,100.0,5e-06,2.3130099167534928e-07,21.616855006907745,scalar_iid,5.0,gaussian,0.05834521658656931,45220.8633637802,61996.538294192986,,15.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/1355834e.npz
eeg_openmeeg,EEG OpenMEEG,984,10000,10000,2952,2952,100.0,5e-06,2.3130099167534928e-07,21.616855006907745,scalar_iid,5.0,gaussian,0.05691436090891421,46128.6167854779,74928.83894674161,,10.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/f64a8411.npz
eeg_openmeeg,EEG OpenMEEG,1842,10000,10000,5526,5526,100.0,5e-06,2.3130099167534928e-07,21.616855006907745,scalar_iid,5.0,gaussian,0.05724635137328386,45432.82378264631,80671.26639705093,,8.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/b1872515.npz
eeg_openmeeg,EEG OpenMEEG,4347,10000,10000,13041,10000,100.0,5e-06,2.3130099167534928e-07,21.616855006907745,scalar_iid,5.0,gaussian,0.05635189600685151,45873.31402938374,90599.5682409234,,6.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/28e44c7e.npz
eeg_openmeeg,EEG OpenMEEG,7347,10000,10000,22041,10000,100.0,5e-06,2.3130099167534928e-07,21.616855006907745,scalar_iid,5.0,gaussian,0.056499180895455164,45292.1075643454,95521.3110396337,,5.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/9ac01cac.npz
eeg_openmeeg,EEG OpenMEEG,14355,10000,10000,43065,10000,100.0,5e-06,2.3130099167534928e-07,21.616855006907745,scalar_iid,5.0,gaussian,0.05642636630104896,45725.39968157674,103708.33463969741,,4.0,20.0,,,,,,,results/variants/eeg_openmeeg_clean_sweep_20260601_margin5mm/3cd9c30f.npz
us_analytical_50khz,US 50 kHz,4237,1000,61000,4237,4237,9.74025974025974,0.001,2.0822071286531413e-09,480259.61790210655,scalar_iid,,,1563.6438337590987,785352.5397118658,785352.5397118658,50000.0,,,,,,,,,results/variants/us_free_field_analytical_50khz_convergence_20260531/001_50khz_4000src_1000sensors__552d9bf0.npz
us_analytical_50khz,US 50 kHz,8385,1000,61000,8385,8385,9.74025974025974,0.001,2.0822071286531413e-09,480259.61790210655,scalar_iid,,,6096.4968520155635,1465808.7185936752,1465808.718593675,50000.0,,,,,,,,,results/variants/us_free_field_analytical_50khz_convergence_20260531/004_50khz_8000src_1000sensors__22948937.npz
us_analytical_50khz,US 50 kHz,16601,1000,61000,16601,16601,9.74025974025974,0.001,2.0822071286531413e-09,480259.61790210655,scalar_iid,,,23838.19271037125,2670517.9633399653,2670517.9633399653,50000.0,,,,,,,,,results/variants/us_free_field_analytical_50khz_convergence_20260531/007_50khz_16000src_1000sensors__8d6fc7ca.npz
