modality,label,n_voxels,n_sensors,n_outputs,n_sources,n_singular_values,bandwidth_hz,output_amplitude,output_noise,output_snr,noise_model_type,noise_correlation_length_mm,noise_correlation_kernel,total_input_power,bitrate_bits_per_s,channel_capacity_bits_per_s,frequency_hz,source_spacing_mm,grid_resolution_mm,spectrum_estimate_method,spectrum_reference_num_sensors,spectrum_reference_path,spectrum_reference_hash,spectrum_reference_singular_value_count,spectrum_scale_factor,path
eeg_openmeeg,EEG OpenMEEG,1842,256,256,5526,256,100.0,5e-06,9.252039667013972e-08,54.04213751726936,spatial_covariance,5.0,gaussian,0.05728935134858069,30908.136818504594,61251.088073212,,8.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/001c4fa6.npz
eeg_openmeeg,EEG OpenMEEG,4347,256,256,13041,256,100.0,5e-06,9.252039667013972e-08,54.04213751726936,spatial_covariance,5.0,gaussian,0.05654967400227235,31250.139950757595,70111.84621279246,,6.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/af8fa6cd.npz
eeg_openmeeg,EEG OpenMEEG,7347,256,256,22041,256,100.0,5e-06,9.252039667013972e-08,54.04213751726936,spatial_covariance,5.0,gaussian,0.056960122248752694,30863.279473838065,74695.86966958742,,5.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/c7ec4eb8.npz
eeg_openmeeg,EEG OpenMEEG,14355,256,256,43065,256,100.0,5e-06,9.252039667013972e-08,54.04213751726936,spatial_covariance,5.0,gaussian,0.05620935243406221,31127.187979033442,82187.65951793351,,4.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/fc37df52.npz
eeg_openmeeg,EEG OpenMEEG,18,512,512,54,54,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,spatial_covariance,5.0,gaussian,0.0630181817054743,19834.719842157352,20133.00690400188,,40.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/a91ec663.npz
eeg_openmeeg,EEG OpenMEEG,43,512,512,129,129,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,spatial_covariance,5.0,gaussian,0.060027977209632315,27222.140043979995,29730.267832640748,,30.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/25c7483f.npz
eeg_openmeeg,EEG OpenMEEG,148,512,512,444,444,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,spatial_covariance,5.0,gaussian,0.05547729920029852,33512.3656562111,43344.43143269172,,20.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/9d25ede0.npz
eeg_openmeeg,EEG OpenMEEG,302,512,512,906,512,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,spatial_covariance,5.0,gaussian,0.05836044010588987,31635.008490858552,46776.70893960871,,15.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/01f7fafc.npz
eeg_openmeeg,EEG OpenMEEG,984,512,512,2952,512,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,spatial_covariance,5.0,gaussian,0.05712652459773986,32225.214956526605,57821.55827888702,,10.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/0be338bf.npz
eeg_openmeeg,EEG OpenMEEG,1842,512,512,5526,512,100.0,5e-06,1.1002591400300422e-07,45.44383971092008,spatial_covariance,5.0,gaussian,0.0574671480863338,31684.432138574997,62959.44858333822,,8.0,20.0,,,,,,,results/variants/eeg_openmeeg_correlated_noise_20260601_margin5mm/e86eb9e7.npz
